00545	2	0.000	0.000	0.000	-73.071	337.672	1941.332	-49.671	245.534	2016.066	-27.978	-13.002	2185.701	-10.561	-196.743	2192.421	-43.922	177.011	2061.026	100.895	147.722	1973.391	180.570	-113.923	2017.555	154.964	-366.468	2013.375	149.842	-416.977	2012.539	0.000	0.000	0.000	-43.922	177.011	2061.026	-200.039	197.054	2111.449	-237.931	-48.201	2234.617	-244.719	-301.983	2235.671	-246.077	-352.739	2235.882	0.000	0.000	0.000	88.846	-250.590	2171.490	60.978	-654.796	2108.887	49.484	-995.359	2284.614	0.000	0.000	0.000	-93.891	-255.334	2240.969	-97.963	-665.048	2226.960	-97.963	-1048.448	2226.960	0.000	0.000	0.000	
00546	2	0.000	0.000	0.000	-77.726	333.638	1920.649	-56.112	245.534	2000.014	-34.277	-10.973	2171.055	-18.116	-194.756	2189.794	-50.308	177.350	2045.479	92.726	146.174	1961.783	179.117	-110.006	2014.793	161.783	-361.514	2012.090	158.316	-411.816	2011.550	0.000	0.000	0.000	-50.308	177.350	2045.479	-206.412	192.376	2089.851	-231.932	-50.712	2216.968	-243.391	-302.460	2224.445	-245.683	-352.809	2225.940	0.000	0.000	0.000	83.039	-253.168	2170.496	48.918	-653.114	2091.428	51.134	-995.154	2264.625	0.000	0.000	0.000	-102.746	-264.673	2235.323	-77.687	-672.948	2227.763	-77.687	-1056.345	2227.763	0.000	0.000	0.000	
00547	2	0.000	0.000	0.000	-81.026	330.901	1908.387	-58.587	245.525	1990.254	-37.438	-12.897	2159.731	-24.268	-195.990	2187.318	-52.978	176.984	2035.204	89.663	146.540	1950.244	175.684	-106.765	2013.774	166.519	-362.566	2011.357	164.686	-413.726	2010.873	0.000	0.000	0.000	-52.978	176.984	2035.204	-206.220	189.824	2082.334	-231.641	-57.237	2200.291	-245.455	-312.590	2211.611	-248.218	-363.661	2213.875	0.000	0.000	0.000	78.251	-256.943	2170.135	34.640	-656.619	2096.112	49.199	-1000.178	2265.666	0.000	0.000	0.000	-110.359	-271.536	2233.632	-71.555	-678.289	2220.630	-71.555	-1061.685	2220.630	0.000	0.000	0.000	
00548	2	0.000	0.000	0.000	-85.131	326.995	1893.361	-61.256	245.501	1978.550	-42.977	-14.654	2147.927	-32.274	-196.920	2181.445	-56.427	176.770	2023.298	85.837	144.804	1938.646	170.265	-106.889	2008.500	177.143	-361.369	2010.594	178.519	-412.265	2011.012	0.000	0.000	0.000	-56.427	176.770	2023.298	-208.095	182.527	2067.099	-234.638	-62.293	2188.408	-248.980	-316.448	2191.722	-251.849	-367.280	2192.385	0.000	0.000	0.000	70.711	-263.637	2166.995	24.827	-664.037	2099.938	31.032	-1004.101	2276.886	0.000	0.000	0.000	-121.593	-269.893	2231.417	-69.714	-675.133	2228.058	-69.714	-1058.529	2228.058	0.000	0.000	0.000	
00549	2	0.000	0.000	0.000	-91.595	326.842	1867.037	-68.824	244.023	1953.297	-52.856	-13.265	2130.924	-44.277	-195.415	2164.439	-64.634	176.502	1999.912	79.126	138.716	1929.529	168.565	-110.376	1999.981	180.211	-362.529	1989.674	182.540	-412.959	1987.613	0.000	0.000	0.000	-64.634	176.502	1999.912	-211.215	174.558	2045.185	-246.017	-61.567	2179.512	-275.920	-312.379	2174.839	-281.900	-362.541	2173.904	0.000	0.000	0.000	57.265	-283.342	2158.747	21.860	-686.684	2106.824	8.184	-1050.655	2226.528	0.000	0.000	0.000	-130.883	-289.437	2213.668	-64.538	-692.042	2201.753	-64.538	-1075.436	2201.753	0.000	0.000	0.000	
00550	2	0.000	0.000	0.000	-91.758	321.787	1851.149	-70.596	239.386	1939.433	-55.470	-17.580	2117.749	-46.694	-200.184	2147.802	-66.628	171.967	1986.217	76.660	134.912	1906.727	163.413	-111.062	1989.533	181.395	-363.661	1978.371	184.992	-414.180	1976.139	0.000	0.000	0.000	-66.628	171.967	1986.217	-209.681	165.810	2033.830	-245.691	-68.893	2169.861	-282.236	-319.703	2166.350	-289.545	-369.865	2165.648	0.000	0.000	0.000	58.579	-274.714	2140.290	23.680	-679.993	2107.677	-4.574	-1044.958	2221.664	0.000	0.000	0.000	-136.320	-285.256	2195.997	-100.934	-691.648	2207.165	-100.934	-1075.042	2207.165	0.000	0.000	0.000	
00551	2	0.000	0.000	0.000	-92.485	307.669	1817.812	-72.207	217.106	1902.246	-62.438	-33.983	2090.777	-53.304	-215.836	2119.099	-69.652	151.439	1951.552	77.101	111.289	1885.500	161.700	-136.670	1966.217	183.223	-391.471	1955.363	187.528	-442.431	1953.192	0.000	0.000	0.000	-69.652	151.439	1951.552	-212.050	152.318	2002.331	-244.553	-91.011	2124.357	-274.003	-345.242	2126.417	-279.893	-396.088	2126.829	0.000	0.000	0.000	48.985	-307.512	2122.016	18.808	-710.817	2068.920	-26.453	-1045.224	2250.891	0.000	0.000	0.000	-139.342	-314.448	2165.003	-53.178	-711.042	2205.914	-53.178	-1094.436	2205.914	0.000	0.000	0.000	
00552	2	0.000	0.000	0.000	-93.490	296.499	1804.794	-72.675	199.678	1883.609	-66.951	-47.769	2076.357	-58.664	-228.993	2109.709	-71.176	134.875	1934.087	82.048	99.161	1879.843	164.576	-153.695	1945.081	176.391	-407.799	1954.456	178.754	-458.619	1956.331	0.000	0.000	0.000	-71.176	134.875	1934.087	-209.971	142.718	1992.983	-248.437	-106.498	2099.824	-277.735	-359.350	2101.707	-283.594	-409.921	2102.083	0.000	0.000	0.000	49.133	-311.489	2110.263	19.712	-715.213	2060.526	-23.076	-1052.653	2237.427	0.000	0.000	0.000	-144.999	-328.885	2160.201	-144.999	-736.724	2160.201	-144.999	-1120.117	2160.201	0.000	0.000	0.000	
00553	2	0.000	0.000	0.000	-94.541	277.966	1784.198	-73.449	175.663	1856.782	-73.881	-76.060	2045.703	-67.847	-258.149	2080.158	-73.562	109.954	1906.098	85.605	80.722	1861.177	165.646	-180.835	1921.464	145.504	-432.888	1925.363	141.476	-483.299	1926.143	0.000	0.000	0.000	-73.562	109.954	1906.098	-212.801	115.029	1962.780	-272.166	-141.197	2059.099	-289.157	-393.071	2074.027	-292.556	-443.445	2077.013	0.000	0.000	0.000	44.722	-334.972	2083.204	11.952	-737.922	2030.156	-17.095	-1059.266	2237.243	0.000	0.000	0.000	-165.670	-349.476	2125.510	-165.670	-757.222	2125.510	-165.670	-1140.615	2125.510	0.000	0.000	0.000	
00554	2	0.000	0.000	0.000	-94.446	271.978	1775.581	-73.688	167.356	1845.841	-75.409	-89.908	2029.533	-69.758	-273.117	2057.681	-74.135	100.494	1893.582	85.499	72.121	1842.527	159.952	-188.364	1916.680	122.159	-441.606	1901.756	114.601	-492.255	1898.771	0.000	0.000	0.000	-74.135	100.494	1893.582	-214.875	98.981	1944.898	-270.373	-156.472	2047.652	-288.427	-411.745	2064.744	-292.037	-462.800	2068.163	0.000	0.000	0.000	42.940	-343.655	2057.698	5.858	-746.497	2006.966	-18.416	-1038.619	2254.080	0.000	0.000	0.000	-169.186	-355.804	2100.398	-169.186	-763.517	2100.398	-169.186	-1146.910	2100.398	0.000	0.000	0.000	
