02435	3	0.000	0.000	0.000	-778.262	203.868	1782.265	-801.435	151.876	1875.946	-826.982	-77.419	2067.611	-838.700	-246.837	2133.647	-807.844	94.351	1924.030	-681.518	78.850	1967.099	-713.573	-146.969	2086.846	-696.592	-359.268	2182.427	-693.196	-401.728	2201.543	0.000	0.000	0.000	-807.844	94.351	1924.030	-921.973	37.936	1898.527	-956.008	-189.584	1782.607	-1003.759	-395.276	1882.135	-1022.832	-477.437	1921.890	0.000	0.000	0.000	-755.476	-398.793	2227.987	-618.875	-755.240	2242.000	-618.875	-1106.394	2242.000	0.000	0.000	0.000	-953.000	-393.297	2173.558	-900.345	-770.633	2201.035	-900.345	-1121.787	2201.035	0.000	0.000	0.000	
02436	3	0.000	0.000	0.000	-788.732	221.505	1796.695	-814.703	169.159	1889.652	-836.374	-58.496	2084.366	-844.945	-229.617	2147.098	-820.140	112.045	1938.501	-688.721	98.006	1976.297	-702.984	-130.882	2092.514	-690.806	-338.609	2196.628	-688.370	-380.155	2217.451	0.000	0.000	0.000	-820.140	112.045	1938.501	-940.944	58.255	1903.984	-963.582	-176.023	1800.540	-1021.556	-380.394	1895.462	-1044.821	-462.407	1933.554	0.000	0.000	0.000	-758.772	-375.405	2227.866	-619.236	-732.697	2247.224	-619.236	-1084.331	2247.224	0.000	0.000	0.000	-946.863	-383.934	2180.612	-912.200	-765.830	2201.989	-912.200	-1117.464	2201.989	0.000	0.000	0.000	
02437	3	0.000	0.000	0.000	-794.218	235.833	1805.945	-822.238	181.078	1897.141	-844.331	-41.665	2098.142	-848.629	-214.236	2158.147	-827.781	125.196	1947.568	-696.840	116.410	1985.944	-691.359	-117.889	2089.239	-687.891	-320.270	2202.999	-687.197	-360.746	2225.750	0.000	0.000	0.000	-827.781	125.196	1947.568	-948.898	73.880	1913.223	-998.771	-168.635	1847.685	-1034.285	-394.538	1887.904	-1048.589	-485.532	1904.104	0.000	0.000	0.000	-760.976	-346.485	2228.425	-630.128	-707.772	2266.651	-630.128	-1059.978	2266.651	0.000	0.000	0.000	-939.481	-362.045	2192.755	-916.743	-747.346	2204.449	-916.743	-1099.552	2204.449	0.000	0.000	0.000	
02438	3	0.000	0.000	0.000	-798.855	266.140	1818.994	-827.353	200.771	1903.368	-857.047	-10.122	2113.014	-852.603	-184.486	2169.975	-834.882	147.297	1956.525	-714.587	141.687	2006.630	-685.067	-85.097	2119.693	-678.494	-291.411	2225.290	-677.179	-332.674	2246.409	0.000	0.000	0.000	-834.882	147.297	1956.525	-953.531	104.459	1944.275	-1030.451	-136.225	1909.057	-1078.227	-362.978	1901.334	-1097.575	-454.808	1898.206	0.000	0.000	0.000	-760.479	-312.444	2234.085	-643.903	-684.188	2299.006	-643.903	-1037.800	2299.006	0.000	0.000	0.000	-930.097	-336.718	2205.273	-912.996	-731.281	2210.469	-912.996	-1084.892	2210.469	0.000	0.000	0.000	
02439	3	0.000	0.000	0.000	-799.090	283.907	1825.894	-826.257	211.469	1905.149	-858.452	5.117	2120.207	-853.323	-168.857	2179.696	-834.415	159.182	1959.642	-721.843	151.659	2015.140	-719.180	-24.740	2199.296	-690.140	-249.058	2250.813	-684.332	-293.922	2261.117	0.000	0.000	0.000	-834.415	159.182	1959.642	-950.277	120.484	1959.172	-1028.904	-120.148	1928.323	-1084.205	-344.896	1912.638	-1106.643	-436.088	1906.274	0.000	0.000	0.000	-761.425	-311.577	2254.148	-641.614	-681.471	2328.923	-641.614	-1035.948	2328.923	0.000	0.000	0.000	-934.526	-332.786	2220.296	-916.881	-728.214	2229.932	-916.881	-1082.692	2229.932	0.000	0.000	0.000	
02440	3	0.000	0.000	0.000	-798.300	324.401	1863.786	-823.967	234.078	1923.878	-853.228	28.881	2149.116	-851.649	-144.428	2214.137	-831.275	182.830	1980.131	-727.396	170.945	2039.307	-721.053	-1.589	2227.801	-692.204	-188.784	2363.564	-686.434	-226.223	2390.717	0.000	0.000	0.000	-831.275	182.830	1980.131	-944.275	152.203	1997.758	-1020.494	-89.745	1966.293	-1078.852	-314.612	1947.991	-1090.523	-359.586	1944.331	0.000	0.000	0.000	-761.279	-304.902	2301.588	-638.762	-663.650	2399.270	-638.762	-1020.395	2399.270	0.000	0.000	0.000	-949.116	-309.619	2243.731	-923.613	-700.138	2253.594	-923.613	-1056.882	2253.594	0.000	0.000	0.000	
02441	3	0.000	0.000	0.000	-796.244	341.838	1887.571	-822.881	246.580	1940.215	-849.880	32.882	2164.729	-847.831	-141.324	2230.001	-829.548	193.808	1995.657	-727.689	188.841	2061.173	-714.141	0.063	2234.340	-685.050	-198.871	2353.942	-679.232	-238.657	2377.863	0.000	0.000	0.000	-829.548	193.808	1995.657	-936.983	160.607	2021.551	-1017.985	-81.688	1998.333	-1078.463	-305.616	1967.926	-1090.559	-350.401	1961.845	0.000	0.000	0.000	-757.595	-278.238	2320.632	-639.959	-634.343	2431.024	-639.959	-992.886	2431.024	0.000	0.000	0.000	-947.854	-285.107	2247.715	-925.087	-675.207	2259.535	-925.087	-1033.750	2259.535	0.000	0.000	0.000	
02442	3	0.000	0.000	0.000	-784.312	363.084	1930.277	-819.371	266.163	1978.462	-834.479	43.051	2195.957	-831.024	-137.386	2262.547	-823.149	210.369	2032.851	-722.623	200.495	2097.504	-682.602	-12.016	2243.526	-627.302	-226.608	2327.879	-616.242	-269.526	2344.750	0.000	0.000	0.000	-823.149	210.369	2032.851	-934.746	162.406	2039.835	-1020.678	-83.644	2027.170	-1073.919	-313.046	1999.542	-1084.568	-358.926	1994.016	0.000	0.000	0.000	-749.423	-249.023	2352.335	-681.879	-614.882	2494.948	-681.879	-978.916	2494.948	0.000	0.000	0.000	-927.995	-261.213	2284.439	-915.920	-659.456	2287.688	-951.343	-1012.296	2369.965	0.000	0.000	0.000	
02443	3	0.000	0.000	0.000	-772.511	373.641	1955.790	-813.011	272.282	1995.851	-823.017	46.366	2214.945	-820.443	-138.614	2277.342	-815.515	215.749	2050.677	-720.259	217.424	2124.697	-659.251	-5.633	2259.337	-603.155	-229.293	2323.501	-591.935	-274.025	2336.334	0.000	0.000	0.000	-815.515	215.749	2050.677	-928.851	160.478	2043.755	-1008.504	-94.852	2051.902	-1059.251	-325.489	2012.927	-1069.400	-371.616	2005.133	0.000	0.000	0.000	-738.313	-232.710	2365.530	-674.582	-597.642	2516.491	-674.582	-965.328	2516.491	0.000	0.000	0.000	-925.863	-237.181	2289.184	-909.484	-636.585	2304.510	-911.681	-996.550	2379.431	0.000	0.000	0.000	
02444	3	0.000	0.000	0.000	-757.458	390.469	2040.307	-784.029	277.912	2051.728	-795.483	46.466	2275.440	-791.650	-143.138	2324.413	-786.898	219.940	2107.763	-694.235	230.060	2190.132	-635.672	6.520	2325.963	-568.179	-234.136	2308.388	-554.680	-282.267	2304.873	0.000	0.000	0.000	-786.898	219.940	2107.763	-903.605	156.532	2073.560	-974.765	-100.363	2101.690	-1014.310	-343.717	2057.035	-1022.219	-392.388	2048.104	0.000	0.000	0.000	-692.900	-226.665	2385.691	-666.318	-599.759	2549.150	-666.318	-976.249	2549.150	0.000	0.000	0.000	-895.358	-239.220	2337.437	-898.503	-647.398	2334.944	-925.522	-1018.063	2395.121	0.000	0.000	0.000	
