00599	2	0.000	0.000	0.000	-146.110	434.890	2139.295	-154.923	328.315	2168.400	-184.940	85.680	2356.682	-215.133	-93.552	2394.590	-162.285	268.810	2214.575	-41.937	277.712	2282.403	36.152	68.554	2397.634	36.152	-163.856	2397.634	36.152	-257.634	2397.634	0.000	0.000	0.000	-162.285	268.810	2214.575	-291.514	230.168	2174.200	-365.964	-3.621	2228.264	-360.198	-235.906	2233.247	-357.871	-329.634	2235.258	0.000	0.000	0.000	-127.677	-178.191	2444.716	-160.864	-545.322	2535.252	-160.864	-898.481	2535.252	0.000	0.000	0.000	-320.510	-178.815	2401.740	-288.520	-553.908	2450.374	-236.508	-804.263	2693.968	0.000	0.000	0.000	
00600	2	0.000	0.000	0.000	-144.385	440.852	2147.146	-153.109	335.762	2180.742	-183.276	82.174	2353.565	-211.033	-96.653	2392.643	-160.513	273.524	2223.158	-40.685	272.289	2290.935	45.792	60.296	2394.411	69.993	-160.628	2458.589	74.833	-204.813	2471.425	0.000	0.000	0.000	-160.513	273.524	2223.158	-287.291	231.812	2181.001	-368.634	1.515	2239.935	-367.598	-229.787	2236.702	-367.177	-323.557	2235.392	0.000	0.000	0.000	-133.602	-203.079	2444.466	-157.722	-571.145	2536.544	-157.722	-931.178	2536.544	0.000	0.000	0.000	-312.254	-199.950	2402.223	-290.229	-577.563	2440.375	-234.204	-802.327	2715.995	0.000	0.000	0.000	
00601	2	0.000	0.000	0.000	-143.858	440.482	2150.093	-152.889	337.104	2188.418	-183.306	80.776	2354.667	-209.341	-98.873	2392.439	-160.386	273.919	2229.398	-37.904	269.681	2294.752	48.188	54.890	2392.655	70.044	-169.493	2454.585	74.416	-214.369	2466.971	0.000	0.000	0.000	-160.386	273.919	2229.398	-287.510	232.466	2189.840	-372.413	5.604	2256.605	-374.421	-227.835	2243.851	-375.226	-321.476	2238.734	0.000	0.000	0.000	-123.332	-197.630	2443.138	-160.115	-563.297	2537.068	-160.115	-921.973	2537.068	0.000	0.000	0.000	-319.599	-190.092	2405.038	-294.336	-559.044	2320.633	-294.198	-815.436	2571.454	0.000	0.000	0.000	
00602	2	0.000	0.000	0.000	-143.228	441.752	2150.974	-152.727	340.319	2193.988	-182.947	82.837	2356.509	-207.729	-98.561	2392.566	-160.203	276.627	2234.189	-36.059	269.072	2297.483	41.720	54.412	2402.423	69.902	-175.417	2445.188	75.538	-221.382	2453.741	0.000	0.000	0.000	-160.203	276.627	2234.189	-287.030	233.803	2198.029	-383.144	9.870	2259.318	-390.567	-225.001	2244.329	-393.523	-318.555	2238.359	0.000	0.000	0.000	-133.339	-219.610	2447.409	-163.627	-594.262	2530.388	-163.627	-951.862	2530.388	0.000	0.000	0.000	-308.593	-216.171	2412.039	-297.403	-600.364	2391.123	-439.632	-892.161	2241.112	0.000	0.000	0.000	
00603	2	0.000	0.000	0.000	-142.946	439.743	2153.903	-152.666	342.679	2205.907	-181.990	85.095	2365.635	-204.309	-97.407	2403.893	-159.956	278.639	2245.618	-30.502	266.030	2300.535	49.471	38.115	2363.135	71.294	-186.703	2438.964	75.659	-231.666	2454.130	0.000	0.000	0.000	-159.956	278.639	2245.618	-287.838	235.535	2207.471	-394.525	20.186	2274.570	-408.427	-217.354	2262.302	-411.208	-264.862	2259.849	0.000	0.000	0.000	-133.976	-236.402	2485.518	-166.317	-607.303	2569.277	-166.317	-963.400	2569.277	0.000	0.000	0.000	-311.806	-236.643	2449.925	-298.627	-612.148	2383.215	-233.519	-805.852	2674.841	0.000	0.000	0.000	
00604	2	0.000	0.000	0.000	-143.030	438.089	2155.681	-152.669	343.037	2211.296	-182.122	85.737	2370.549	-202.431	-95.194	2412.979	-160.005	278.952	2250.961	-27.384	264.299	2300.118	56.911	31.981	2337.446	71.095	-186.893	2426.050	73.932	-230.668	2443.771	0.000	0.000	0.000	-160.005	278.952	2250.961	-291.513	240.582	2208.048	-394.626	22.040	2271.905	-412.128	-212.422	2297.956	-415.628	-259.314	2303.166	0.000	0.000	0.000	-133.281	-264.941	2493.722	-168.833	-633.450	2585.295	-168.833	-989.069	2585.295	0.000	0.000	0.000	-316.724	-255.418	2454.911	-302.343	-632.649	2400.705	-196.559	-829.018	2677.677	0.000	0.000	0.000	
00605	2	0.000	0.000	0.000	-143.297	434.633	2154.027	-152.679	343.358	2216.176	-186.151	83.447	2370.414	-203.456	-96.329	2415.569	-161.037	278.453	2254.692	-21.110	261.319	2290.049	64.783	27.126	2324.985	71.529	-191.805	2409.163	72.878	-235.591	2425.999	0.000	0.000	0.000	-161.037	278.453	2254.692	-294.855	247.342	2208.121	-397.883	26.001	2270.069	-426.049	-205.628	2294.905	-431.682	-251.954	2299.873	0.000	0.000	0.000	-123.792	-265.329	2486.942	-168.763	-639.808	2534.847	-168.763	-995.602	2534.847	0.000	0.000	0.000	-319.917	-253.954	2452.394	-313.063	-630.439	2399.825	-222.185	-807.574	2694.704	0.000	0.000	0.000	
00606	2	0.000	0.000	0.000	-143.492	431.864	2149.076	-152.680	343.421	2215.791	-189.197	81.987	2368.100	-204.661	-97.918	2413.925	-161.808	278.075	2253.861	-18.669	260.481	2282.357	61.505	23.847	2322.625	70.843	-194.337	2408.013	72.710	-237.974	2425.091	0.000	0.000	0.000	-161.808	278.075	2253.861	-294.397	247.883	2208.162	-401.368	26.914	2269.600	-448.815	-199.667	2306.912	-458.305	-244.984	2314.374	0.000	0.000	0.000	-129.225	-269.002	2488.470	-168.862	-646.079	2522.762	-168.862	-1002.713	2522.762	0.000	0.000	0.000	-317.981	-256.314	2451.927	-322.186	-632.199	2391.699	-304.867	-977.335	2479.840	0.000	0.000	0.000	
00607	2	0.000	0.000	0.000	-143.386	423.467	2133.708	-152.689	341.630	2209.991	-192.442	75.074	2357.865	-206.724	-112.232	2402.950	-162.639	274.913	2247.003	-18.549	248.958	2257.842	61.663	11.250	2306.483	69.934	-205.046	2399.271	71.588	-248.305	2417.829	0.000	0.000	0.000	-162.639	274.913	2247.003	-292.413	244.963	2208.046	-401.722	23.134	2272.455	-455.147	-197.510	2335.096	-465.831	-241.639	2347.625	0.000	0.000	0.000	-128.904	-271.851	2466.040	-166.256	-649.112	2523.890	-166.256	-1008.903	2523.890	0.000	0.000	0.000	-316.535	-255.246	2444.832	-327.929	-627.980	2355.349	-384.393	-981.378	2392.381	0.000	0.000	0.000	
00608	2	0.000	0.000	0.000	-143.052	418.217	2123.337	-152.697	340.260	2204.548	-192.423	69.727	2349.015	-207.137	-119.311	2391.244	-162.645	272.515	2240.724	-21.863	242.870	2253.143	62.172	1.278	2279.868	66.547	-208.726	2388.663	67.422	-250.727	2410.422	0.000	0.000	0.000	-162.645	272.515	2240.724	-291.636	242.023	2207.587	-402.602	21.370	2279.294	-461.903	-198.887	2341.963	-473.764	-242.939	2354.497	0.000	0.000	0.000	-127.389	-273.051	2444.353	-157.754	-656.278	2474.545	-157.754	-1018.249	2474.545	0.000	0.000	0.000	-315.145	-254.857	2434.742	-334.830	-623.459	2323.199	-334.830	-985.431	2323.199	0.000	0.000	0.000	
